stock,Brood.Year,X0.1,X0.2,X0.3,X0.4,X0.5,X1.1,X1.2,X1.3,X1.4,X1.5,X2.1,X2.2,X2.3,X2.4,X3.1,X3.2,X3.3,X3.4,Escapement,Recruits,R.S
Alagnak,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Alagnak,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,8.97383959825892e-10,0,NA,NA,NA
Alagnak,1957,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,13499.3987865245,0,NA,8.98101120497911e-10,1.56490725357031e-6,0,NA,NA,NA
Alagnak,1958,NA,NA,NA,0,0,NA,NA,13119.730112112,0,0,NA,20219.1620337071,8577.2970628815,0,0,2.31742454758138e-7,6.47274821769902e-9,0,NA,NA,NA
Alagnak,1959,NA,NA,0,0,0,NA,331299.990064692,338122.232404937,6.47274930884811e-9,0,5.94688772462506e-10,286853.65940287,50738.8937718332,1.83384461668993e-9,0,772.798921727466,1312.32118843721,0,NA,NA,NA
Alagnak,1960,NA,0,0,0,0,0,121361.342761154,116448.344108643,1.83384461668993e-9,0,8.07157218338651e-6,166914.93864006,43428.8941591372,0,0,1.83393131750121e-9,1.07349935010011e-9,0,NA,NA,NA
Alagnak,1961,0,1.39744342537255e-4,727.073816454792,0,0,4468.51853051731,50293.2450260829,232930.743783171,1.07023568731815e-9,0,6.47276373336896e-9,6138.95631741,1.07349935010011e-9,8.08803322833379e-10,0,1.0750117076603e-9,8.0897378321529e-10,0,NA,NA,NA
Alagnak,1962,0,0,1.83263578030635e-9,0,0,11965.3139715437,110266.243567286,104885.029508684,8.08803322833379e-10,0,0,1626.32571067297,22573.0166335278,0,0,812.611298777955,2.15680963519131e-9,0,NA,NA,NA
Alagnak,1963,0,0,1.07349935010011e-9,0,0,0,231001.909353708,151684.161192015,2.15710687255908e-9,0,415.023382200934,30953.023329648,819.210986777643,0,0,2.15687948322496e-9,4.55315929170495e-9,0,203304,414873.328244359,2.04065502028666
Alagnak,1964,0,0,8.0897378321529e-10,0,0,6377.29762212629,97650.4215483889,90731.091836029,0,0,1880.28152504957,112243.297590412,73017.5129050708,0,0,4.55459520191294e-9,1.65843912761874e-9,0,248700,381899.903027084,1.5355846523003
Alagnak,1965,0,0,0,0,0,8480.04184744772,110322.958582639,88347.8488845848,5497.06030308381,0,509.92968359188,29040.2718764478,17530.7969367517,9.71791819301795e-10,0,1.65841552878805e-9,6.49105091037515e-10,0,175020,259728.90811455,1.48399558973003
Alagnak,1966,0,2.15687948322496e-9,4.55315929170495e-9,1.65856275304339e-9,0,9662.46648980595,304544.093668233,229247.6170294,9.71791819301795e-10,0,0,13317.4626320725,8812.22642033874,0,0,6.49787373867388e-10,4.46313522383945e-10,0,174336,565583.866239861,3.24421729441917
Alagnak,1967,0,0,461.169500360227,1.29572242564562e-9,0,5829.7840867585,260360.126735236,52163.0660470705,3.34789470951019e-10,0,2325.1893646584,59199.567021546,9009.8650701927,0,0,4.46309930385454e-10,0,0,202626,389348.767825824,1.92151435563957
Alagnak,1968,0,410.639439228765,6.49105091037515e-10,0,0,8143.46251247989,182414.447683053,52504.168379925,2129.56933443022,0,0,685.373335848824,2904.42524298189,2.47913391508326e-9,0,9.26288403843821e-10,2.47916549875804e-9,0,193872,249192.085927954,1.2853433498801
Alagnak,1969,0,0,5.57891903016334e-10,0,0,7.0852196840766e-9,1353.56258474515,54756.5338009252,0,0,0,108529.167421717,15545.3603760262,1.02686710825617e-9,0,2.47915481636527e-9,1.02731764771877e-9,0,182490,180184.624183425,0.98736711153173
Alagnak,1970,0,0,0,0,0,4.46384640164427e-10,78027.4800440757,58491.2016343907,0,0,9.26187812321765e-10,8320.09275050936,802.980124938575,0,0,1.02790324739472e-9,6.41146356095629e-9,0,177060,145641.754553923,0.822555938969407
Alagnak,1971,0,0,0,0,0,1232.55460274746,28837.9158028944,56203.8034880226,0,0,0,30123.1698122469,207343.173211308,1.01039812050492e-7,0,6.41137435373797e-9,1011.86820311078,0,187302,324752.485120437,1.73384419344394
Alagnak,1972,0,0,1.02731764771877e-9,0,0,1462.13105593817,70319.7172587099,27572.1609527256,1.49688610441306e-8,0,1.0263018204556e-9,2.97670952157567e-8,2.13645956369201e-7,0,0,24813.5473463369,7.59686092322609e-9,0,151188,124167.556613979,0.821279179656974
Alagnak,1973,0,1.02790324739472e-9,6.86942524348745e-9,3098.54886380714,0,0,2.10659443090841e-8,6686.6405200102,1377.89295868572,0,0,350599.519763644,3.79843046161305e-8,0,0,67511.8612755955,83665.2652804554,0,35280,512939.728662265,14.5391079552796
Alagnak,1974,0,6.41137435373797e-9,1910.67000745713,0,0,0,722581.359778921,2.8488228459525e-8,1866.97784643386,0,6.38785807830887e-8,1551297.18495049,0.212863893700389,0,0,0.139271382524344,13252.0724555749,0,214848,2290908.61717425,10.6629273587571
Alagnak,1975,0,0,0,0,0,0,8.16422606991052e-8,467274.994785132,0,0,3.22550071716767e-8,0.0242000187400006,492798.395639225,2.29133900654207e-8,62200.6104823183,8.341391733827e-9,0,0,100480,1022274.02510684,10.1739055046461
Alagnak,1976,0,2.46825439341932e-8,77257.4712808192,0,0,3.79470672674585e-8,0.0130203502526552,157897.417413923,2.20647459856215e-8,0,1.46139377608859,1.89349592362714e-6,94648.7997569247,14903.464468783,0,0,6.6720748779757e-9,0,81822,344708.627336561,4.21290884281197
Alagnak,1977,0,0.01001323529726,3286.81206641765,0,0,163393.681931834,2.87778014771251e-7,689174.639419491,3.5584400418184e-8,0,0,2.63081103636135e-8,145046.234689796,0,0,6.67207546296614e-9,1757.74207219621,0,108910.5,1002659.12019333,9.20626679882404
Alagnak,1978,0,0,8.48641765811234e-9,0,0,0,561752.380683031,1026219.17470876,15371.0608474303,0,0,512955.087149749,2.14151240254241e-8,16536.7817638935,0,42749.6853914668,3.9922516109325e-9,0,584970,2175584.17054436,3.71913802510277
Alagnak,1979,0,0,1044.81687113527,6.42586024190429e-9,0,0,947783.062132826,81154.7648968063,14173.2301858467,0,16623.3375478586,1047576.63469065,1.06792730594515e-6,131.885017661589,0,6.01991608356505e-9,0,0,750210,2108487.73134386,2.81053002671767
Alagnak,1980,0,0,4639.55552324307,0,0,0,1.71255923882087e-8,368591.127036937,2.0224626220516e-8,0,5.1303709269791e-8,269864.31356015,5.43051268172854e-8,5.29329126553748e-9,0,5.32327088431775e-9,0,0,759645,643094.996120484,0.846573065208727
Alagnak,1981,0,0,3.9922516109325e-9,0,0,0,174414.656177659,1008291.54835751,9.26325971332706e-9,0,4.34331103477996e-7,1.59698126539881e-8,1.13997439818948e-7,4.60680458332264e-9,0,6.76175316998446e-9,5.79339107235709e-9,0,209635.5,1182706.20453576,5.64172673299972
Alagnak,1982,0,0,6006.84824174571,3.9699684488804e-9,0,9.26298562014215e-8,3.30042794883352e-8,767481.154956002,4.60680458332264e-9,9.16630787476008e-9,0,2.29899607776359e-8,2.43322425082375e-8,2.20318046294116e-8,0,5.82092430050286e-9,7.58248689665636e-9,0,610215,773488.003197974,1.26756635480605
Alagnak,1983,0,0,12695.2072989357,4.60680458332264e-9,0,6508.42670520188,3.11040645777601e-8,434065.17230692,9.79191316691768e-9,0,0,8.1492940204979e-8,1247.1611182917,7.82003286453921e-9,0,7.61123725830531e-9,2088.28545450842,0,245361,456604.252884,1.86094877704281
Alagnak,1984,0,560.95682528005,6532.22667584921,1631.85443605151,0,4.21669355077725e-8,403722.288022385,1250869.72502813,25116.4765357587,0,1.18251687032876e-7,4.31303444672068e-8,772146.242668685,4441.2484289395,2.32183667772561e-8,3.11160486710496e-8,2925.86805650053,0,549193.5,2467946.88667784,4.49376565213871
Alagnak,1985,1.96779032380369e-8,5.82092430050286e-9,39050.5991434939,0,0,6814.9115635197,86570.4268066248,792074.181830565,1.64782411877803e-8,0,2.90229584732625e-8,1.1314926788431e-8,720017.363924799,1.17603250647661e-8,0,8.29806429587195e-9,865.221898779114,0,300976.5,1645392.70516788,5.46684776109724
Alagnak,1986,0,1.0148316343717e-8,4.05342155850314e-8,2446.31050429707,0,1.97356117547953e-7,9.33481460050034e-8,954824.079690286,1.71700745897551e-7,0,3.99422731880819e-8,1.34843544838847e-7,1066241.36924701,2.40913341313303e-8,0,4.75304043837204e-9,8799.42654397623,0,586959,2032311.18598628,3.46244147544596
Alagnak,1987,0,2.54585852711053e-8,2.25345876880538e-8,4.70413002379177e-9,0,1.33140910640605e-8,2.69687089578247e-8,394531.994668672,1.07072596161112e-8,0,3.48685556190173e-8,1.18826011011931e-8,374484.406268351,1.65058878646665e-8,0,1392.63062415989,8.24404238147485e-9,0,393235.5,770409.031561358,1.95915432752475
Alagnak,1988,0,1.45216125220437e-8,7.09260902063402e-9,0,0,0,9.50608087674408e-9,638576.414798764,19833.5135331824,0,9.66768993610606e-9,615410.937758418,1.37400706340816e-8,6.58819523887475e-9,0,9.53502099242914e-8,2.02331912291433e-8,0,496306.5,1273820.86609054,2.56660121535894
Alagnak,1989,0,7.12956065755806e-9,5.34467820594378e-9,1365.06426922141,0,0,712704.841944845,1322636.53214485,12148.0542545946,0,7.71666475425494e-8,691211.909936563,4.49176845203496e-6,1758.57704471812,0,1.72377449711077e-8,6.54188439422606e-9,0,501738,2741824.9795994,5.46465481904778
Alagnak,1990,0,0,3138.0810583256,240.762470498148,0,100366.256665957,3.46728036109283e-8,1174114.76128111,4214.61100071628,0,5.06417998013343e-8,1.75824998710406e-7,1.47192398921552e-8,0.00173175644592247,0,1.47282627407655e-8,1590.20691522818,0,430338,1283664.68112388,2.98292198486743
Alagnak,1991,0,8.66820090260566e-9,6.74439707431861e-9,3.27271570617693e-9,0,23838.2984895964,1012274.36267232,2341905.26475263,0.00380049567626273,0,3.29127159845605e-7,8.18236818646341e-9,53630.1072266333,5.46083644190582e-9,0,2601.0512630669,4.69372344453958e-9,0,707851.95,3434249.08820511,4.85164883448455
Alagnak,1992,0,6.89509798844308e-9,35663.2823399376,824.636540821817,0,0,3.10929991138278e-8,150356.315653665,8.58131440977259e-9,0,1.17132253485751e-8,0.00285740572306929,1.17343086167266e-8,3.5315508967327e-9,0,1.57422939217745e-8,3.53152635815374e-9,0,577939.65,186844.237391923,0.323293681947454
Alagnak,1993,0,0,10456.9493118177,0,0,3.0119722311937e-8,1463.53901417289,957262.241291818,38.8758469816484,0,0,226712.783122949,311042.286581127,0,0,3.53165078611178e-9,5.3689696478594e-9,0,887336.25,1506976.6751689,1.69831523863575
Alagnak,1994,0,8.96385781739122e-4,1616.27877449024,0,0,593413.382587727,9.60279929239396e-8,688616.328852843,11052.9787606826,3.10880601198955e-9,4.46890570593246e-8,1106.66577731393,259857.140844817,66.4397762967003,0,8112.1525110636,6.24557681128292e-9,0,618464.25,1563841.36878177,2.52858814196903
Alagnak,1995,0,0,0,11.8454513199873,0,0,2028132.49256904,1861831.56074104,974.450052062853,0,3.53231658567199e-9,1922.91169605244,3421.64847890156,43.2210121753734,0,5.6201564093658e-9,10.8052530480746,0,550068.15,3896348.93525366,7.08339309457138
Alagnak,1996,0,0,0,0,0,0,40387.3104103675,1167710.21614416,204767.564320588,1.57078014377729e-9,0,1162.69608485333,7234.11690859409,47.0123878670205,0,37.8183861976326,2.35944276433387e-9,268.676006852196,782212.5,1421615.41064948,1.81742865353019
Alagnak,1997,0,0,55.3664802300998,0,0,5994.05323232873,1871.38703178611,625825.295889401,41421.5238420093,0,11.0732961268463,85372.1284523524,620197.121784919,10148.8363281517,8.90122087847162e-8,188.049551448435,3.8420735847491e-9,0,556193.25,1391084.83588885,2.50108183781239
Alagnak,1998,0,0,0,0,0,11639.2776076288,9903.0144088113,2422101.56698494,84.949876028748,0,8095.76288245844,269435.093626898,56520.4843491603,2.71998251376219e-9,0,3.84443235254419e-9,2.71994338769983e-9,0,643110,2777780.14973594,4.31929242234756
Alagnak,1999,0,10.8052530374182,0,0,0,7.45947383447626e-8,802308.796826708,1213013.13415304,277.284352231964,0,47.0123878646724,646231.010504353,1053967.22420046,10608.0072092546,0,2.71994727346446e-9,45.8193658784357,0,1182180,3726509.09425291,3.15223493398036
Alagnak,2000,0,0,13.2585138311569,287.751700399058,0,2051.16774657631,5559714.5741177,4007257.57007096,31485.8658864743,0,3.86187573224829e-9,34671.4739623912,115780.485602792,3.28060962587772e-9,0,72.4518897741386,3.28054753785514e-9,0,1150815,9751334.59949091,8.47341631755835
Alagnak,2001,0,0,306.956264898706,4.03104410740263e-9,0,39954.2128738335,127914.746489427,1366722.79401102,12340.6681596462,3.3135185110729e-9,17.8963723393896,37516.6496544994,92409.7002009499,3.31339366769097e-9,0,3.28148654051726e-9,3.31346010470188e-9,0,680850,1677183.62402663,2.46336729680051
Alagnak,2002,0,0,6015.00169418383,0,0,14.6758327494927,1774631.8424627,1836230.7495599,4217.83212627334,0,2.69082253963727e-9,67960.4396480406,38416.9693389115,3.28598743581633e-9,0,3.31348145673886e-9,0,0,766962,3727487.51066277,4.86006804856403
Alagnak,2003,0,0,0,3.31339366769097e-9,0,2.69082253963727e-9,2760468.64933077,3797307.26418978,116853.805058819,0,3.28366455168492e-9,5381.48148886453,21436.2485089502,3.12540859871208e-9,0,3.2862369541938e-9,0,0,3676146,6701447.4485772,1.82295465103323
Alagnak,2004,0,0,3.31346010470188e-9,0,0,1822.47544862809,860687.90830502,1378015.36806703,15868.2069265275,0,3.31376109440953e-9,109723.987646765,148341.450214179,2.56689157833603e-9,0,3.1255707592229e-9,2.56698451023395e-9,0,5396592,2514459.39660816,0.465934685558619
Alagnak,2005,0,0,0,3.12540859871208e-9,0,3.31376109440953e-9,741790.312619227,1855297.3901087,7216.02690298199,0,3.28717755607355e-9,127545.81053188,108098.158579582,384.672589529831,0,2.5671123241115e-9,2.86265941105583e-9,0,4218990,2840332.37133191,0.673225670440535
Alagnak,2006,0,0,3.1254563354655e-9,2.56689157833603e-9,0,1340.20655608377,666876.142702747,1577882.43049714,623.631330654093,1.14135169505531e-8,3.12613983449751e-9,54790.9602076992,138224.739060253,4.15216517752765e-9,0,96.1682307894001,86.2602418277753,0,1773966,2439920.53882722,1.37540434192494
Alagnak,2007,0,0,2.56698451023395e-9,2.86256526333156e-9,0,1625.2558897767599,500487.025407792,1099434.14260847,258.780643531974,0,2.56780172029575e-9,481557.63723259,126216.502114517,100.567470189928,0,4.1552277572469e-9,3.29616377743522e-9,0,2466414,2209679.91136689,0.895907950314459
Alagnak,2008,0,0,96.1682307893999,4.15216517752765e-9,0,827.069827887814,507010.239894829,1252746.00091394,3907.46730385018,0,2.86387268515052e-9,89671.5744372332,70466.8841989248,0,0,3.29637184896267e-9,0,0,2180502,1924725.40480746,0.882698298285195
Alagnak,2009,0,0,0,0,0,0,461079.569026728,693019.595413266,848.311778983062,0,172.520401722919,117646.463620104,132394.059191204,4.45826701813556e-9,0,5.72908818864434,4.45814593177377e-9,0,970818,1405166.24852021,1.44740440383286
Alagnak,2010,0,0,100.567470189927,0,0,1.7679138243708e-8,735455.243207066,3182986.38969649,12833.2777791232,0,239.707313950701,1800823.19644013,766627.812276353,0,0,4.45819442169537e-9,0.254286211816703,0,1187730,6499066.44846954,5.47183825319689
Alagnak,2011,0,0,0.46774851302387,0,0,119.853551294052,3087316.40837724,2498861.49729535,2.75069123667195,41.1663793820297,0.0709541095271917,533352.511012736,48130.9857687361,111.501954043315,0,1.4201370391155,48.6251345441742,0,883794,6167987.25900422,6.97898747785595
Alagnak,2012,0,0,0,0,0,39747.7201641399,1123765.34372818,1614660.84343473,10639.6519160961,0,4.45836630198898e-9,22310.6646846369,17181.10597563,0,0,0,0.0195196116195635,0,861747,2828305.34942302,3.28205998909543
Alagnak,2013,0,0,0,0,0,2701.89355589335,2677120.7196576,1235289.75431945,457.583606882027,0,0,3197.52982869421,9521.96704205546,0,0,0,0,1.05131406838125e-6,1095950,3928289.44801163,3.5843692212342
Alagnak,2014,0,0,0,0,0,68087.6063347,1604307.41799767,586590.71872317,4.72790338023785e-9,1.05088788896461e-6,34.9838273588289,24204.1106338956,1067.88621967859,1.03875680003709,0,4.72807286377177e-9,1.05136646141431e-6,1.04232447688522e-6,189452,2284293.76249643,12.0573747571756
Alagnak,2015,0,0,0,0,1.05088788896461e-6,2697.7931794825,1230186.21043933,2693830.10412727,22635.2479337718,1.04247195246431e-6,0.284602196305099,19769.6190255919,716039.903527217,1.04232447688522e-6,0,1.05142607478163e-6,5572.85798709665,1.01553067203741e-6,5452026,4690732.02082716,0.860364939717301
Alagnak,2016,0,0,0,1.05131406838125e-6,1.04247195246431e-6,4174.7281639448,1839803.77592278,2700670.95538421,8130.43204926644,1.01558792679519e-6,4.72844122536954e-9,359397.015765946,165740.139116154,1.58056359943671e-4,1.05161506160963e-6,215.150344426282,1.01552546312389e-6,NA,1677769,NA,NA
Alagnak,2017,0,0,1.05136646141431e-6,1.04232447688522e-6,1.01558792679519e-6,6736.57856983127,2324175.58086693,2929533.34922464,6488.24452799558,NA,1400.86179311676,420868.003307823,843127.315708655,NA,1.04248478570975e-6,24.6032442714631,NA,NA,2041824,NA,NA
Alagnak,2018,0,1.05142607478163e-6,1.04232511711975e-6,1.01553067203741e-6,NA,2.01168508556661e-4,1106969.18456073,1167190.07717771,NA,NA,1.04248478570975e-6,46741.7789867372,NA,NA,1.01559813089724e-6,NA,NA,NA,1581426,NA,NA
Alagnak,2019,1.05161506160963e-6,1.04234650366073e-6,1.01552546312389e-6,NA,NA,8045.04392076137,474456.844944008,NA,NA,NA,9.29220725721122e-5,NA,NA,NA,NA,NA,NA,NA,820458,NA,NA
Alagnak,2020,1.04248478570975e-6,1.01554029782639e-6,NA,NA,NA,1427.3332173873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2386518,NA,NA
Alagnak,2021,1.01559813089724e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3236904,NA,NA
Alagnak,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1668222,NA,NA
Alagnak,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099050,NA,NA
Bonneville,1980,NA,NA,NA,0,0,NA,NA,1732,0,0,NA,12143,158,0,0,0,0,0,NA,NA,NA
Bonneville,1981,NA,NA,0,0,0,NA,150419,9094,0,0,585,2371,0,0,0,0,0,0,NA,NA,NA
Bonneville,1982,NA,0,0,0,0,1461,21928,2611,0,0,510,12805,0,0,0,0,0,0,NA,NA,NA
Bonneville,1983,0,0,0,0,0,24062,76905,13259,0,0,1673,5384,210,0,0,0,0,0,NA,121493,NA
Bonneville,1984,0,0,0,0,0,22999,58466,3809,0,0,2057,3052,157,0,0,0,0,0,NA,90540,NA
Bonneville,1985,0,0,0,0,0,547,33993,5001,0,0,523,7681,76,0,0,0,0,0,166340,47821,0.28748947937958397
Bonneville,1986,0,0,0,0,0,298,29089,13678,0,0,393,342,0,0,0,0,0,0,NA,43800,NA
Bonneville,1987,0,0,0,0,0,7260,56355,5755,0,0,1958,15129,984,0,0,0,0,0,58123,87441,1.5044130550728627
Bonneville,1987,0,0,0,0,0,7260,56355,5755,0,0,1958,15129,984,0,0,0,0,0,116993,87441,0.7474036908191088
Bonneville,1988,0,0,0,0,0,4072,56044,8043,0,0,2894,5640,106,0,0,0,0,0,79714,76799,0.9634317685726472
Bonneville,1989,0,0,0,0,0,5170,65510,8583,0,0,0,1503,95,0,0,0,0,0,41884,80861,1.930594021583421
Bonneville,1990,0,0,0,0,0,0,1899,303,0,0,146,259,0,0,0,0,0,0,49581,2607,0.052580625642887395
Bonneville,1991,0,0,0,0,0,440,4860,1095,0,0,764,2110,341,0,0,0,0,0,76481,9610,0.12565212274944104
Bonneville,1992,0,0,0,0,0,2451,26262,2333,0,0,232,2343,70,0,0,0,0,0,84992,33691,0.39640201430722893
Bonneville,1993,0,0,0,0,0,534,41379,7485,0,0,298,1158,130,0,0,0,0,0,80178,50984,0.6358851555289481
Bonneville,1994,0,0,0,0,0,315,1373,559,0,0,194,760,118,0,0,0,0,0,12678,3319,0.2617920807698375
Bonneville,1995,0,0,0,0,0,2939,14403,598,0,0,466,424,0,0,0,0,0,0,8774,18830,2.1461135172099386
Bonneville,1996,0,0,0,0,0,1558,88006,12394,0,0,427,8810,508,0,0,1425,35,0,30232,113163,3.7431529505160097
Bonneville,1997,0,0,0,0,0,3825,92046,6887,0,0,513,20446,343,0,46,806,0,0,47008,124912,2.6572498298162013
Bonneville,1998,0,0,0,0,0,1171,19533,6025,0,0,116,492,235,0,5230,0,0,0,13218,32802,2.4816159782115297
Bonneville,1999,0,0,0,0,0,458,12359,337,0,0,2373,784,0,0,235,267,0,0,17877,16813,0.9404821838116015
Bonneville,2000,0,0,0,0,0,9713,120481,5447,0,0,0,483,104,0,287,0,0,0,93398,136515,1.4616480010278592
Bonneville,2001,0,0,0,0,0,1218,64751,6815,0,0,783,5359,610,0,515,0,0,0,114934,80051,0.6964953799571928
Bonneville,2002,0,0,0,0,0,804,23338,2665,0,0,734,2660,278,0,0,0,0,0,49610,30479,0.61437210239871
Bonneville,2003,0,0,0,0,0,201,7226,1080,0,0,1482,6530,126,0,0,0,0,0,39291,16645,0.4236339110737828
Bonneville,2004,0,0,0,0,0,9734,186773,10593,0,0,3687,6457,0,0,0,0,0,0,123291,217244,1.7620426470707513
Bonneville,2005,0,0,0,0,0,15260,140752,10030,0,0,1758,11156,184,0,0,0,0,0,72971,179140,2.454947855997588
Bonneville,2006,0,0,0,0,0,18137,357747,20655,0,0,1413,7639,0,0,0,286,0,0,37066,405877,10.950116009280743
Bonneville,2007,0,0,0,0,0,6178,120868,6391,0,0,3721,5092,0,0,0,0,0,0,24376,142250,5.835658024286183
Bonneville,2008,0,0,0,0,0,32729,494616,24784,0,0,2475,11190,0,0,0,0,0,0,213607,565794,2.648761510624652
Bonneville,2009,0,0,0,0,0,6637,116445,3675,0,0,889,4419,0,0,0,0,0,0,177823,132065,0.7426767066127554
Bonneville,2010,0,0,0,0,0,32198,518152,28086,0,0,433,2089,0,0,0,0,0,0,386525,580958,1.5030282646659336
Bonneville,2011,0,0,0,0,0,87497,478970,36621,0,0,869,1828,0,0,0,0,0,0,185796,605785,3.2604846175375144
Bonneville,2012,0,0,0,0,0,692,301578,32300,0,0,0,351,0,0,0,78,0,0,515673,334999,0.6496345552317069
Bonneville,2013,0,0,0,0,0,2471,43014,3208,0,0,629,1816,41,0,476,0,0,0,185505,51655,0.27845610630441225
Bonneville,2014,0,0,0,0,0,11400,185170,763,0,0,2294,2896,0,0,41,0,0,0,614179,202564,0.3298126441965616
Bonneville,2015,0,0,0,0,0,696,10880,591,0,0,14092,682,0,0,0,0,0,0,510706,26941,0.052752464235783406
Bonneville,2016,0,0,0,0,0,34333,337115,20844,0,0,409,988,0,0,0,0,0,NA,342498,NA,NA
Bonneville,2017,0,0,0,0,0,2943,87103,14244,0,NA,1437,2773,0,NA,0,0,NA,NA,87693,NA,NA
Bonneville,2018,0,0,0,0,NA,41393,628929,33729,NA,NA,4224,13943,NA,NA,0,NA,NA,NA,193816,NA,NA
Bonneville,2019,0,0,0,NA,NA,13084,249066,NA,NA,NA,744,NA,NA,NA,NA,NA,NA,NA,63046,NA,NA
Bonneville,2020,0,0,NA,NA,NA,30066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341739,NA,NA
Bonneville,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151765,NA,NA
Egegik,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Egegik,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,15612.098071971,0,NA,NA,NA
Egegik,1957,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,706515.782617949,0,NA,89605.8656558314,77749.253513625,0,NA,NA,NA
Egegik,1958,NA,NA,NA,0,0,NA,NA,62982.4174894183,88.3046712795609,0,NA,1064195.56658017,290239.284113091,0,0,28636.9320919308,1945.99468763143,0,NA,NA,NA
Egegik,1959,NA,NA,0,0,0,NA,50461.3757551481,155084.844135,782.408292686259,0,2486.66695484511,1246563.36415206,635809.187730824,129.529710539125,0,10515.0249304562,20303.7444967201,0,NA,NA,NA
Egegik,1960,NA,0,0,0,0,0,213842.155925381,340500.308659228,1.82159936939627e-9,0,397.259212380807,4134127.5327971,2347788.88831239,0,0,43856.6290291623,38323.9503664816,0,NA,NA,NA
Egegik,1961,0,2.77221554954786e-5,6.45671792388145e-9,0,0,0,47269.2127993653,104163.889264195,1.5979560181261e-9,0,6.3796535382306e-9,383656.348945277,916276.145930265,8.06704364331525e-10,0,27631.832601467,8495.78532913576,0,NA,NA,NA
Egegik,1962,0,0,1.82335408274837e-9,0,0,6.3796535382306e-9,3547.20084853706,19755.1117753925,1.21005654602462e-9,0,404.820397896867,716891.189438435,309636.987032047,0,0,27596.2143070436,15424.9166957891,0,NA,NA,NA
Egegik,1963,0,0,1024.70891009579,0,0,0,2667.33665751979,85596.9672014015,2.00929890151255e-9,0,2263.72482183759,513647.200688717,298366.852208758,0,0,82830.8966920951,7474.64784121719,0,997602,993872.335021644,0.996261369786392
Egegik,1964,0,0,1.61597304232158e-9,0,0,228.794500922907,61057.6685245574,36450.1269067563,0,0,5946.09094094016,1534886.7928236,222304.18945327,0,0,72732.3547754,4276.18939741307,0,849576,1937882.20732286,2.28099923646955
Egegik,1965,0,0,0,0,0,8.04382106022804e-10,24283.8692846673,10867.3518527134,1593.69179001061,0,24472.0456513048,1485853.91560223,811265.610024783,1013.29435110355,0,6338.10835351693,22797.360151992,0,1444608,2388485.24706232,1.65337949607251
Egegik,1966,0,2.06159566720295e-9,177.389553657117,1.65861391857113e-9,0,0,145853.767287498,550527.837809223,1040.35872716327,0,105.296467375146,563055.124601477,781194.330667739,0,0,9642.39163612458,6674.50025970057,0,804246,2058270.99700996,2.55925549770836
Egegik,1967,0,0,1900.88110822245,1.93684322424365e-9,0,0,56673.2733820222,188696.431887962,3.44374110697667e-9,0,469.584662191999,748745.138068215,630902.243306623,1832.661162646,0,668.725277305092,1542.1728194185,0,636864,1631431.11167461,2.56166326197526
Egegik,1968,0,1.65091197863957e-9,1006.2711892986,0,0,0,20399.370710824,46666.2257564225,1.38737103007312e-9,0,0,90534.2234611752,200828.181241228,8546.22281257052,0,9.25191688525827e-10,9075.58356859796,0,338654,377056.07874012,1.1133962059805
Egegik,1969,0,0,3.22624084618139e-9,0,0,2.17534631317822e-7,8738.09020164235,103338.321305227,0,0,3357.56620665182,1090569.10541037,1178714.93914402,3.69015662746924e-8,0,371009.685610385,1.29415993008438e-6,0,1015554,2755727.70787984,2.71352159302198
Egegik,1970,0,0,0,0,0,3.44384382142343e-9,106126.789447892,81044.9503667801,0,0,1.38746534103707e-9,565759.842344481,1.1215028064301e-6,0,0,415534.034103902,34118.7416508814,0,919734,1202584.35791506,1.30753495892841
Egegik,1971,0,0,0,0,0,1.38746534103707e-9,21238.0811683445,1.67021431998158e-7,0,0,3281.67884831183,1289361.41407833,1266964.97805026,8.162501439235e-9,0,55646.3766605822,64037.1991215939,146.699891571861,634014,2700676.42781917,4.25964793808838
Egegik,1972,0,0,4.25238615252408e-8,0,0,2.40288545659659e-9,8.60229626853171e-8,72017.7825254225,186.400444197098,0,3.9991706197645e-8,1532499.67750337,1234294.4516882,0,0,56930.3995471188,13973.3282113637,0,546402,2909902.03991984,5.32556989161797
